name,playcount,listeners,mbid,url,streamable,tags
Electric Six,17901359,626461,c71274ea-0a3d-40e3-97a1-1304be041461,https://www.last.fm/music/Electric+Six,0,"rock, alternative, indie"
The Radio Dept.,24279559,626000,e664d1cd-23ab-48d5-b8fa-e98485daa5be,https://www.last.fm/music/The+Radio+Dept.,0,"shoegaze, indie, swedish"
Against Me!,34533435,625998,a66ebddc-ff04-46b8-820a-15c63e80dba1,https://www.last.fm/music/Against+Me%21,0,"punk, folk punk, seen live"
Gladys Knight & The Pips,4036776,625257,ca825016-f7fd-4ccf-a523-6ee36ea88828,https://www.last.fm/music/Gladys+Knight+&+The+Pips,0,"soul, motown, rhythm and blues"
José Feliciano,3118008,625181,3c004c98-aab6-4b63-a2df-e07c98e73b0a,https://www.last.fm/music/Jos%C3%A9+Feliciano,0,"latin, folk, singer-songwriter"
Aesop Rock,26418079,625115,aba64937-3334-4c65-90a1-4e6b9d4d7ada,https://www.last.fm/music/Aesop+Rock,0,"Hip-Hop, underground hip-hop, rap"
BTS,651671927,624925,0d79fe8e-ba27-4859-bb8c-2f255f346853,https://www.last.fm/music/BTS,0,"k-pop, Kpop, Korean"
Michael Nyman,10170814,624318,c3161cf7-cab1-4409-9b1f-876561dd7716,https://www.last.fm/music/Michael+Nyman,0,"Soundtrack, Classical, piano"
Hootie & The Blowfish,6029199,623893,b3120863-d98d-4bad-a637-8abd8cde6685,https://www.last.fm/music/Hootie+&+The+Blowfish,0,"rock, alternative, 90s"
Ministry,16117993,623548,13df2a46-f72f-40e7-aa63-26fcf62c7048,https://www.last.fm/music/Ministry,0,"industrial, industrial metal, metal"
Lauv,25273821,623326,,https://www.last.fm/music/Lauv,0,"indie pop, pop, indie"
Agnes Obel,17816188,623018,e3c4c4af-f83b-4168-84cb-898009dd0447,https://www.last.fm/music/Agnes+Obel,0,"singer-songwriter, folk, female vocalists"
Sweet,5771028,622994,dc73bb40-b697-4df9-a2ec-0555bebdba75,https://www.last.fm/music/Sweet,0,"glam rock, classic rock, 70s"
Jamie xx,17572535,622914,d1515727-4a93-4c0d-88cb-d7a9fce01879,https://www.last.fm/music/Jamie+xx,0,"electronic, dubstep, future garage"
Jake Bugg,19265570,622784,0d9905e6-add6-4713-94ca-9f686f9b5e9b,https://www.last.fm/music/Jake+Bugg,0,"folk, british, indie"
Zac Brown Band,10735829,622335,507226f4-0842-4f43-950e-81a7017230ec,https://www.last.fm/music/Zac+Brown+Band,0,"country, modern country, zac brown band"
XTC,12797177,621974,97c86b2c-2765-46a2-aef8-76a7e24c430f,https://www.last.fm/music/XTC,0,"new wave, post-punk, 80s"
Alex Clare,9031288,621823,e8c8a3c3-29b6-421e-b977-fb6796231d41,https://www.last.fm/music/Alex+Clare,0,"dubstep, electronic, soul"
Cradle of Filth,36030887,621430,7e26cbe1-b8f5-4215-af82-e43d5f8ff308,https://www.last.fm/music/Cradle+of+Filth,0,"black metal, Symphonic Black Metal, Gothic Metal"
The Glitch Mob,17108612,620970,2e62daef-dc0d-40ad-b430-fd6872e992aa,https://www.last.fm/music/The+Glitch+Mob,0,"glitch, electronic, glitch-hop"
Barbra Streisand,8130363,620706,56cd15a1-0d74-438b-8244-c96ffe1cae03,https://www.last.fm/music/Barbra+Streisand,0,"female vocalists, pop, 80s"
Migos,17875474,620664,0221734a-35a8-40f7-b5c5-2f61a200bc7c,https://www.last.fm/music/Migos,0,"Hip-Hop, trap, rap"
August Burns Red,29525736,620549,5bac9b4f-2f1c-4d39-8d11-231d5b6650ce,https://www.last.fm/music/August+Burns+Red,0,"metalcore, hardcore, Christian Metalcore"
Eve,5648741,620383,f4464a44-3153-4c64-893c-a9d23fc93925,https://www.last.fm/music/Eve,0,"Hip-Hop, rap, hip hop"
Die Antwoord,27739497,620017,7e07ffb5-c0f6-4891-a74d-a5e12a247785,https://www.last.fm/music/Die+Antwoord,0,"Hip-Hop, rap, seen live"
Bobby McFerrin,4291467,619509,a996b5bd-db99-4257-b036-336f63448aa2,https://www.last.fm/music/Bobby+McFerrin,0,"jazz, reggae, vocal"
Blue October,16046785,619476,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,https://www.last.fm/music/Blue+October,0,"alternative rock, alternative, rock"
Frightened Rabbit,22037390,619154,dc21d171-7204-4759-9fd0-77d031aeb40c,https://www.last.fm/music/Frightened+Rabbit,0,"seen live, indie, Scottish"
The Sounds,22205117,619107,af08e34f-f049-4a90-8d07-e2d1a472894a,https://www.last.fm/music/The+Sounds,0,"seen live, indie, swedish"
LIL UZI VERT,59856306,619046,,https://www.last.fm/music/LIL+UZI+VERT,0,"trap, Hip-Hop, rap"
Hawthorne Heights,12914382,618952,194eeda1-e662-43bc-b9be-32fc1afecc8b,https://www.last.fm/music/Hawthorne+Heights,0,"emo, screamo, rock"
Girls,15298747,618648,bf0caafc-2b20-4e07-ab85-87e14ff430ce,https://www.last.fm/music/Girls,0,"Lo-Fi, indie, indie pop"
Ferry Corsten,8450187,617980,47347cb8-ac34-4916-84b6-d85d4e5e5384,https://www.last.fm/music/Ferry+Corsten,0,"trance, electronic, progressive trance"
Luis Fonsi,7502667,617845,d68fda90-ab8d-4799-be56-317ba4ae700f,https://www.last.fm/music/Luis+Fonsi,0,"pop, latin, latin pop"
Benjamin Francis Leftwich,8694359,617811,b9e82c61-c1ec-4b42-9233-ca3567d2f2da,https://www.last.fm/music/Benjamin+Francis+Leftwich,0,"folk, singer-songwriter, indie"
Los Campesinos!,21727051,617738,e1194e66-e4f0-4351-9d26-ac95df530d0c,https://www.last.fm/music/Los+Campesinos%21,0,"indie pop, indie, seen live"
Television,9295582,617557,490bde43-5edb-4a93-b3b3-7a0465fd8909,https://www.last.fm/music/Television,0,"post-punk, new wave, punk"
Blood Orange,22636596,617200,e43daa78-3cf3-4cf9-bc27-af4d4e675a02,https://www.last.fm/music/Blood+Orange,0,"chillwave, indie, seen live"
Alan Walker,13645142,616924,,https://www.last.fm/music/Alan+Walker,0,"electronic, House, dance"
"Harry Connick, Jr.",5596340,616777,fd23e684-270f-4507-9cb0-a0e0d7854d16,"https://www.last.fm/music/Harry+Connick,+Jr.",0,"jazz, swing, Big Band"
Dispatch,10077655,616608,c4237bd8-b11a-4f22-b0b7-29beca7daab9,https://www.last.fm/music/Dispatch,0,"indie, alternative, rock"
Eva Cassidy,8349288,616562,6f2dfabb-f0bb-4801-a392-592489a148e7,https://www.last.fm/music/Eva+Cassidy,0,"female vocalists, jazz, blues"
Lit,5107763,616507,5ccb9a53-092d-4806-b337-470a582893d7,https://www.last.fm/music/Lit,0,"rock, alternative rock, alternative"
Sparklehorse,13501953,616327,45be8e20-3c3c-4e78-98f0-b5bdecf2f703,https://www.last.fm/music/Sparklehorse,0,"indie, indie rock, alternative"
Jadakiss,4273151,616092,83735edd-f2a3-41d0-a31d-652bc3cadb3e,https://www.last.fm/music/Jadakiss,0,"rap, Hip-Hop, east coast rap"
Sharon Van Etten,16057480,615215,5a2e9cd3-010a-4aae-9f83-629253284202,https://www.last.fm/music/Sharon+Van+Etten,0,"folk, seen live, singer-songwriter"
Glenn Miller,6536526,615080,7b353d3c-2bd9-40e3-a21d-b7da3f941339,https://www.last.fm/music/Glenn+Miller,0,"jazz, swing, Big Band"
10 Years,12609387,614979,b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a,https://www.last.fm/music/10+Years,0,"alternative rock, rock, alternative"
George Strait,10880833,614292,5ab2cf34-517e-48eb-b3a5-34e1cbcd600a,https://www.last.fm/music/George+Strait,0,"country, George Strait, classic country"
Joji,45930507,613853,,https://www.last.fm/music/Joji,0,"Lo-Fi, Hip-Hop, rnb"
LeAnn Rimes,6227898,613626,a9778727-c913-4caa-93d9-2f4975c30baf,https://www.last.fm/music/LeAnn+Rimes,0,"country, pop, female vocalists"
Cute Is What We Aim For,14626455,613589,40a5a225-3279-4d48-bca2-6059ed11b4fc,https://www.last.fm/music/Cute+Is+What+We+Aim+For,0,"pop punk, emo, alternative"
Lil Nas X,14032228,613524,,https://www.last.fm/music/Lil+Nas+X,0,"Hip-Hop, rap, country rap"
Ying Yang Twins,4057240,612914,2e80ba15-ec0f-4bd4-b263-7e0671f38255,https://www.last.fm/music/Ying+Yang+Twins,0,"rap, Hip-Hop, Crunk"
Mono,16630688,612346,ffe02aed-ef7e-4736-a186-c2f1dd55ce8d,https://www.last.fm/music/Mono,0,"post-rock, instrumental, japanese"
Ziggy Marley,5202438,612339,7c09d8af-895a-4337-bb46-b4b6dcabff10,https://www.last.fm/music/Ziggy+Marley,0,"reggae, jamaica, roots reggae"
Sam & Dave,4203586,612184,f1d7f1fd-8883-47e9-ad2b-e9ec9ff61aac,https://www.last.fm/music/Sam+&+Dave,0,"soul, rhythm and blues, 60s"
Eluvium,14975281,612009,86139012-695b-42f4-98f1-1f353f7230b4,https://www.last.fm/music/Eluvium,0,"ambient, post-rock, instrumental"
Father John Misty,23220413,611265,172053e5-a7fb-4548-a64d-c53858b5e775,https://www.last.fm/music/Father+John+Misty,0,"folk, seen live, indie"
!!!,10970984,610695,f26c72d3-e52c-467b-b651-679c73d8e1a7,https://www.last.fm/music/%21%21%21,0,"seen live, electronic, indie"
Procol Harum,5287611,610695,44119570-4d53-46e7-a447-bd18608c28d8,https://www.last.fm/music/Procol+Harum,0,"Progressive rock, classic rock, rock"
David Gilmour,12957260,609788,1dce970e-34bc-48b2-ab51-48d87544a4c2,https://www.last.fm/music/David+Gilmour,0,"Progressive rock, classic rock, rock"
James Newton Howard,12551016,609706,f6580b26-77f7-4a7b-8513-6db0476e8f21,https://www.last.fm/music/James+Newton+Howard,0,"Soundtrack, instrumental, composer"
Paloma Faith,11821579,609566,f23f6dd0-bfb0-43d5-bf06-eae4315db502,https://www.last.fm/music/Paloma+Faith,0,"soul, female vocalists, british"
Christina Milian,3988254,609420,78e98e0e-f873-4e5e-b4b7-88b7293fd713,https://www.last.fm/music/Christina+Milian,0,"rnb, pop, female vocalists"
Billy Currington,5517385,609197,dbf94c49-0dd9-4f72-85d5-f548beb453f6,https://www.last.fm/music/Billy+Currington,0,"country, billy currington, modern country"
Mylo,6646974,609159,a066b730-3809-4b39-a091-2297d40b51db,https://www.last.fm/music/Mylo,0,"electronic, House, dance"
Juicy J,8259455,608633,c45d161f-83ce-4464-ba41-44202e6916d9,https://www.last.fm/music/Juicy+J,0,"Hip-Hop, rap, Dirty South"
Antônio Carlos Jobim,11192611,608378,7a8dbe84-f4c0-4457-bfa3-edced1f8cde0,https://www.last.fm/music/Ant%C3%B4nio+Carlos+Jobim,0,"Bossa Nova, jazz, brazilian"
Neko Case,19706889,607440,e13d2935-8c42-4c0a-96d7-654062acf106,https://www.last.fm/music/Neko+Case,0,"Alt-country, singer-songwriter, female vocalists"
Robert Miles,5965054,607281,e83144dd-bb95-49fe-b1dd-00bab25cca9e,https://www.last.fm/music/Robert+Miles,0,"trance, electronic, ambient"
Sub Focus,9837731,607094,8cf49f40-b8fe-4a63-b4ea-f922d6145bb4,https://www.last.fm/music/Sub+Focus,0,"Drum and bass, electronic, dnb"
Madcon,5804118,606128,2da9b8e3-e2de-4599-aa30-bf47e35e3fc0,https://www.last.fm/music/Madcon,0,"Hip-Hop, rnb, rap"
Melody Gardot,11302140,606066,c47267ed-7482-40bb-a4ea-e1399cc8ce04,https://www.last.fm/music/Melody+Gardot,0,"jazz, female vocalists, vocal jazz"
Powerman 5000,8911247,605900,0a41f86c-ced1-44e0-95a2-5c8b2368ab1d,https://www.last.fm/music/Powerman+5000,0,"industrial metal, metal, industrial"
Johann Pachelbel,3864002,605306,2251b277-2dfb-4cf1-83f3-27e29f902440,https://www.last.fm/music/Johann+Pachelbel,0,"Classical, baroque, instrumental"
Martha Reeves & The Vandellas,4172561,605227,9d1bc10a-24fe-4b41-8338-ea92d8101a09,https://www.last.fm/music/Martha+Reeves+&+The+Vandellas,0,"soul, motown, 60s"
Blind Pilot,10065979,604589,215f057c-fb64-4b27-abf2-1871e71912d9,https://www.last.fm/music/Blind+Pilot,0,"folk, indie, acoustic"
Vitalic,11491482,604576,1f064e2d-aa55-4631-8f62-e2c14bbe1f4e,https://www.last.fm/music/Vitalic,0,"electronic, electro, techno"
This Will Destroy You,16657661,604568,9512eed7-a1a9-4e2f-8cac-c10d1448c1ce,https://www.last.fm/music/This+Will+Destroy+You,0,"post-rock, instrumental, ambient"
Anna Nalick,6933184,604364,852fb986-b0d9-4529-adaf-4f38bc1b1040,https://www.last.fm/music/Anna+Nalick,0,"female vocalists, pop, singer-songwriter"
Joe,4695240,604310,d6864f27-532d-4912-af81-d710d58b1f01,https://www.last.fm/music/Joe,0,"rnb, soul, Hip-Hop"
Nick Jonas,9603659,604242,d7baf435-0df0-4227-9b8f-aa1d8681988b,https://www.last.fm/music/Nick+Jonas,0,"pop, pop rock, jonas brothers"
Patsy Cline,6371173,603875,ad82dd72-0df3-4a09-8d7a-1af9c9e80522,https://www.last.fm/music/Patsy+Cline,0,"country, female vocalists, classic country"
Serge Gainsbourg,16599157,603873,bd6155ce-d874-4258-bd27-bbdd77c6f181,https://www.last.fm/music/Serge+Gainsbourg,0,"french, chanson francaise, chanson"
Forever the Sickest Kids,12873553,603730,5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9,https://www.last.fm/music/Forever+the+Sickest+Kids,0,"pop punk, powerpop, rock"
The Cult,10748889,603592,8846e4ff-0c19-4af2-872b-7a8dc7497f68,https://www.last.fm/music/The+Cult,0,"hard rock, rock, Gothic Rock"
White Zombie,8236493,603267,cfe572bf-840f-4bed-934a-f69f4b1e90d4,https://www.last.fm/music/White+Zombie,0,"industrial metal, metal, industrial"
Caetano Veloso,22833056,603263,f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,https://www.last.fm/music/Caetano+Veloso,0,"mpb, brazilian, Bossa Nova"
Django Reinhardt,13280189,603137,650bf385-6f6d-4992-a3b9-779d144920a4,https://www.last.fm/music/Django+Reinhardt,0,"jazz, swing, gypsy jazz"
Chance the Rapper,26953610,603068,373a4c98-a46b-48e4-86ec-f6ca65b4f438,https://www.last.fm/music/Chance+the+Rapper,0,"Hip-Hop, rap, hip hop"
Breathe Carolina,15392264,602717,0509d076-7e31-4f53-bad3-80ee246e23b7,https://www.last.fm/music/Breathe+Carolina,0,"electronic, powerpop, screamo"
Woodkid,17206105,602080,420e923e-e74c-42ef-b771-2e2bcee93394,https://www.last.fm/music/Woodkid,0,"indie, alternative, folk"
Stealers Wheel,3674082,602079,63200203-e2c6-4081-8e0d-00c9732c6b6f,https://www.last.fm/music/Stealers+Wheel,0,"classic rock, rock, 70s"
"The Good, the Bad & the Queen",9141421,601641,0f211bfc-8c69-4cb7-9165-acbe4353cb0a,"https://www.last.fm/music/The+Good,+the+Bad+&+the+Queen",0,"alternative, indie, british"
Emancipator,22782654,600416,aa1d4315-5246-42b2-b62b-f997d046d8b2,https://www.last.fm/music/Emancipator,0,"trip-hop, downtempo, electronic"
Vince Guaraldi Trio,8648438,599806,744b52c8-509b-4451-abfd-a17d18d4bd1d,https://www.last.fm/music/Vince+Guaraldi+Trio,0,"jazz, piano, instrumental"
Baby Bash,3285677,599635,1fe6717a-73b5-4e70-82c5-6b83a08c997d,https://www.last.fm/music/Baby+Bash,0,"Hip-Hop, rnb, rap"
Berlin,3615151,599240,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,https://www.last.fm/music/Berlin,0,"new wave, 80s, pop"
George Benson,6451117,599200,467f69b6-8d6d-4d2c-bfad-e89adf2806ff,https://www.last.fm/music/George+Benson,0,"jazz, Smooth Jazz, soul"
The Charlatans,8302073,598876,e788183b-1ca9-4c79-b3fc-78c924dcedcc,https://www.last.fm/music/The+Charlatans,0,"britpop, indie, madchester"
Odesza,19011393,598663,2e222fce-02ae-4221-b1c6-3c3242b423b6,https://www.last.fm/music/Odesza,0,"chillwave, electronic, ambient"
Naughty Boy,6333033,597684,d22f4834-1372-4b56-bec3-ef74a186717c,https://www.last.fm/music/Naughty+Boy,0,"rnb, electronic, House"
Ronan Keating,5479719,597562,f1cd545b-f17b-4d3a-98de-68b695bfe211,https://www.last.fm/music/Ronan+Keating,0,"pop, irish, male vocalists"
The O'Jays,3777860,597337,8153c6ef-026c-481f-b081-974f2c948d9f,https://www.last.fm/music/The+O%27Jays,0,"soul, funk, motown"
MxPx,12239794,597302,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,https://www.last.fm/music/MxPx,0,"punk, punk rock, seen live"
Bent,7124324,596137,0a77bec1-12ef-4caa-b36a-f533001fcd29,https://www.last.fm/music/Bent,0,"chillout, electronic, downtempo"
Blood Red Shoes,14593195,595983,cd830a8f-89d2-4e96-96cb-7a497e51d437,https://www.last.fm/music/Blood+Red+Shoes,0,"indie rock, seen live, indie"
Coconut Records,9790651,595950,eddc0911-21fc-4327-ab90-ccc459ce1ef7,https://www.last.fm/music/Coconut+Records,0,"indie, indie pop, alternative"
The Righteous Brothers,3760781,595609,1ac3366a-a0e9-4a55-8f6e-796fce32a3b2,https://www.last.fm/music/The+Righteous+Brothers,0,"oldies, 60s, soul"
Astrud Gilberto,7806461,595555,8d08cabf-03a3-4f38-a815-8197a0984f19,https://www.last.fm/music/Astrud+Gilberto,0,"Bossa Nova, jazz, brazilian"
From First to Last,15101666,595516,7f36c2ba-a338-402f-861f-390229bfae04,https://www.last.fm/music/From+First+to+Last,0,"post-hardcore, screamo, emo"
Chet Faker,14199495,595420,0fb267e2-7175-4537-a9f2-e835ecc81ff7,https://www.last.fm/music/Chet+Faker,0,"downtempo, seen live, Lo-Fi"
Brooks & Dunn,5874384,595303,f30118c5-f783-4969-8427-f3c096378267,https://www.last.fm/music/Brooks+&+Dunn,0,"country, Brooks and Dunn, modern country"
Brandi Carlile,10186869,595300,baf05baf-69fb-47dd-93c2-033536b8c385,https://www.last.fm/music/Brandi+Carlile,0,"female vocalists, singer-songwriter, folk"
The Gaslight Anthem,37437455,594456,f208f09e-b5b3-4b06-87cd-f7230fae17e3,https://www.last.fm/music/The+Gaslight+Anthem,0,"seen live, punk rock, punk"
Alex Gaudino,4253767,594045,836d43ae-5086-4f45-9e23-b02edca37653,https://www.last.fm/music/Alex+Gaudino,0,"House, dance, electronic"
Kevin Rudolf,5233422,593929,2a0cce30-071b-4ba9-bf78-ae76c9eb7316,https://www.last.fm/music/Kevin+Rudolf,0,"Hip-Hop, electronic, pop"
Jazmine Sullivan,5822223,593868,6f92929a-6381-48ac-b348-83b43b9cf646,https://www.last.fm/music/Jazmine+Sullivan,0,"rnb, soul, female vocalists"
The Faint,14187133,592698,ce1651b6-b98d-44cc-8ff1-a88a7b5ef92d,https://www.last.fm/music/The+Faint,0,"indie, electronic, seen live"
65daysofstatic,31063166,592551,0cd12ab3-9628-45ef-a97b-ff18624f14a0,https://www.last.fm/music/65daysofstatic,0,"post-rock, instrumental, experimental"
Juice WRLD,65113189,592255,,https://www.last.fm/music/Juice+WRLD,0,"Hip-Hop, rap, emo rap"
Future Islands,19711467,592229,74963434-dcb6-4b14-98cc-99873b06db66,https://www.last.fm/music/Future+Islands,0,"seen live, new wave, electronic"
Apollo 440,6123458,592085,1ff10dff-7ac7-4e53-bc02-d5c3cbd8448b,https://www.last.fm/music/Apollo+440,0,"electronic, big beat, electronica"
Machine Gun Kelly,23279860,591735,f6af669a-56ea-448a-a044-de76181ada33,https://www.last.fm/music/Machine+Gun+Kelly,0,"Hip-Hop, rap, Cleveland"
Robert Plant,7390577,591361,bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc,https://www.last.fm/music/Robert+Plant,0,"classic rock, rock, hard rock"
Three Dog Night,4368219,591181,1a48176d-1414-4a18-9792-50ba585d4d59,https://www.last.fm/music/Three+Dog+Night,0,"classic rock, rock, 70s"
Kruder & Dorfmeister,7607099,590943,6b49dc39-cb6f-465f-980b-bc17a271da34,https://www.last.fm/music/Kruder+&+Dorfmeister,0,"electronic, chillout, downtempo"
Big L,9099694,590461,f1c0d18c-6101-4aa2-ae47-8df5b7280fde,https://www.last.fm/music/Big+L,0,"Hip-Hop, rap, new york"
Rae Sremmurd,11889981,590396,c78c3026-426b-4580-ab23-08490bb8b515,https://www.last.fm/music/Rae+Sremmurd,0,"Hip-Hop, rap, seen live"
Mr. Big,9600694,590249,bd1180c4-4252-461f-94dc-543906c02522,https://www.last.fm/music/Mr.+Big,0,"hard rock, rock, classic rock"
Duke Dumont,6995382,590144,6060d1bb-94f8-4863-89b9-425487f2f6b2,https://www.last.fm/music/Duke+Dumont,0,"House, electronic, electro"
Sun Kil Moon,15568972,590116,ef2c6449-d02b-415b-ad8c-c14c08266552,https://www.last.fm/music/Sun+Kil+Moon,0,"folk, singer-songwriter, indie"
Fedde Le Grand,3869092,590104,ffa93e03-f6c5-4d78-b0d5-07d0d6de46aa,https://www.last.fm/music/Fedde+Le+Grand,0,"House, electronic, dance"
Everlast,10396952,589616,ca39d50f-9885-420e-88d6-9c3f64038773,https://www.last.fm/music/Everlast,0,"Hip-Hop, rock, blues"
Gabriel Fauré,4285641,589432,fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,https://www.last.fm/music/Gabriel+Faur%C3%A9,0,"Classical, romantic, french"
Pinback,16482075,588928,1f16a425-2606-4137-a6b7-234b6dabe037,https://www.last.fm/music/Pinback,0,"indie, indie rock, seen live"
Anathema,55831748,588401,649ce5ae-2bb9-441f-a4a2-ec2ba6977853,https://www.last.fm/music/Anathema,0,"doom metal, Progressive rock, Progressive metal"
The Troggs,3706515,588238,4aec87a5-f33e-4bd6-89f2-0c96188c8372,https://www.last.fm/music/The+Troggs,0,"classic rock, 60s, Garage Rock"
Steve Winwood,4417564,587750,885f90ef-6bd9-409a-b2df-e165e553c68e,https://www.last.fm/music/Steve+Winwood,0,"classic rock, rock, 80s"
Aly & AJ,8693297,587573,fa4ad5f5-568e-498f-ba98-9ffc18e54ff3,https://www.last.fm/music/Aly+&+AJ,0,"pop, female vocalists, pop rock"
IAMX,32082854,587135,e4d05411-9a3d-452e-8b0e-a55b86b7cf85,https://www.last.fm/music/IAMX,0,"electronic, synthpop, alternative"
The Platters,4036448,586802,3fb55c03-3ad9-4341-8d0b-7c4c49aefca0,https://www.last.fm/music/The+Platters,0,"oldies, soul, 60s"
Young Thug,39755609,586372,800760de-bdf8-43a2-8fe0-44a2401a5515,https://www.last.fm/music/Young+Thug,0,"Hip-Hop, trap, rap"
Gentleman,13913653,586198,8de4a831-7c25-4d34-90cf-254de0c36e49,https://www.last.fm/music/Gentleman,0,"reggae, dancehall, seen live"
Perfume Genius,17872680,585807,c4ff10e0-ae5a-467d-a409-6e0b4bf241eb,https://www.last.fm/music/Perfume+Genius,0,"singer-songwriter, ambient, experimental"
American Authors,6204485,585765,9ce0515d-cc88-4df6-8a2e-d231c13cb2c2,https://www.last.fm/music/American+Authors,0,"indie, indie rock, rock"
Mel Tormé,3186019,585345,4439c2fd-a754-4f6a-b3a6-791b47726156,https://www.last.fm/music/Mel+Torm%C3%A9,0,"jazz, swing, vocal jazz"
BØRNS,10517706,584829,b2befbb4-c585-4b05-8efa-3deebc8e1385,https://www.last.fm/music/B%C3%98RNS,0,"seen live, pop, indie pop"
Ultravox,7110850,584794,7e786a4c-c743-4713-9340-a6f12d8515d4,https://www.last.fm/music/Ultravox,0,"new wave, 80s, synthpop"
Dev,6410636,584679,7cc04f00-4c8f-40ea-894c-5f65777b3575,https://www.last.fm/music/Dev,0,"electronic, pop, female vocalists"
